date,tid,ctype,cgender,category,paym,discapld,unitsold,ppu,totalsales,saleslevel
7/3/2024,NTC002598,Loyalty,M,Cyber services,Mobile Money,Yes,1,5,5,Low
7/3/2024,NTC002599,Non-loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,12,3,36,Low
7/3/2024,NTC002600,Non-loyalty,M,Cyber services,Cash,Yes,3,50,150,High
7/5/2024,NTC002601,Loyalty,F,Online support services,Mobile Money,Yes,1,20,20,Low
7/5/2024,NTC002602,Loyalty,M,Cyber services,Cash,Yes,1,10,10,Low
7/5/2024,NTC002603,Non-loyalty,F,Stationery & Office Supplies,Mobile Money,No,4,3,12,Low
7/5/2024,NTC002604,Loyalty,M,Cyber services,Mobile Money,No,85,10,850,High
7/5/2024,NTC002605,Non-loyalty,M,Cyber services,Mobile Money,No,3,150,450,High
7/5/2024,NTC002606,Loyalty,M,Print media,Cash,No,1,60,60,Low
7/6/2024,NTC002607,Loyalty,F,Cyber services,Cash,Yes,39,10,390,High
7/6/2024,NTC002608,Loyalty,M,Stationery & Office Supplies,Cash,No,4,10,40,Low
7/6/2024,NTC002609,Loyalty,F,Cyber services,Mobile Money,Yes,1,50,50,Low
7/6/2024,NTC002610,Loyalty,F,Cyber services,Mobile Money,Yes,11,5,55,Low
7/6/2024,NTC002611,Loyalty,F,Cyber services,Mobile Money,Yes,1,10,10,Low
7/6/2024,NTC002612,Loyalty,F,Cyber services,Mobile Money,No,1,20,20,Low
7/6/2024,NTC002613,Loyalty,F,Cyber services,Cash,Yes,1,50,50,Low
7/6/2024,NTC002614,Non-loyalty,F,Cyber services,Mobile Money,Yes,1,3,3,Low
7/7/2024,NTC002615,Loyalty,F,Cyber services,Cash,Yes,45,5,225,High
7/8/2024,NTC002616,Loyalty,F,Cyber services,Mobile Money,Yes,10,10,100,High
7/8/2024,NTC002617,Loyalty,F,Cyber services,Cash,Yes,5,10,50,Low
7/8/2024,NTC002618,Loyalty,M,Cyber services,Cash,No,3,5,15,Low
7/8/2024,NTC002619,Non-loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,2,20,40,Low
7/8/2024,NTC002620,Loyalty,M,Cyber services,Mobile Money,Yes,1,50,50,Low
7/8/2024,NTC002621,Loyalty,M,Online support services,Cash,Yes,1,100,100,High
7/9/2024,NTC002622,Loyalty,M,Cyber services,Mobile Money,No,2,10,20,Low
7/9/2024,NTC002623,Non-loyalty,F,Online support services,Mobile Money,No,1,100,100,High
7/9/2024,NTC002624,Loyalty,F,Stationery & Office Supplies,Cash,No,3,15,45,Low
7/9/2024,NTC002625,Loyalty,F,Cyber services,Cash,No,15,5,75,Low
7/9/2024,NTC002626,Loyalty,F,Stationery & Office Supplies,Cash,No,2,10,20,Low
7/9/2024,NTC002627,Loyalty,F,Online support services,Cash,Yes,1,150,150,High
7/10/2024,NTC002628,Loyalty,F,Stationery & Office Supplies,Mobile Money,No,1,10,10,Low
7/10/2024,NTC002629,Non-loyalty,F,Cyber services,Cash,Yes,9,5,45,Low
7/11/2024,NTC002630,Loyalty,M,Cyber services,Cash,No,24,10,240,High
7/11/2024,NTC002631,Loyalty,M,Cyber services,Cash,Yes,8,20,160,High
7/11/2024,NTC002632,Loyalty,M,Cyber services,Mobile Money,Yes,2,5,10,Low
7/11/2024,NTC002633,Loyalty,M,Cyber services,Cash,No,4,10,40,Low
7/11/2024,NTC002634,Loyalty,F,Stationery & Office Supplies,Mobile Money,No,1,10,10,Low
7/11/2024,NTC002635,Loyalty,F,Cyber services,Cash,Yes,2,50,100,High
7/10/2024,NTC002636,Loyalty,F,Online support services,Cash,No,1,50,50,Low
7/12/2024,NTC002637,Loyalty,M,Cyber services,Mobile Money,No,2,30,60,Low
7/12/2024,NTC002638,Loyalty,F,Cyber services,Cash,Yes,7,50,350,High
7/12/2024,NTC002639,Loyalty,F,Stationery & Office Supplies,Cash,No,1,5,5,Low
7/12/2024,NTC002640,Non-loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,4,10,40,Low
7/12/2024,NTC002641,Loyalty,M,Cyber services,Cash,No,26,5,130,High
7/12/2024,NTC002642,Non-loyalty,F,Print media,Cash,Yes,1,60,60,Low
7/12/2024,NTC002643,Loyalty,M,Online support services,Cash,Yes,1,50,50,Low
7/12/2024,NTC002644,Loyalty,M,Cyber services,Cash,No,1,20,20,Low
7/12/2024,NTC002645,Loyalty,M,Online support services,Mobile Money,Yes,1,15,15,Low
7/12/2024,NTC002646,Loyalty,M,Cyber services,Cash,Yes,4,10,40,Low
7/13/2024,NTC002647,Non-loyalty,F,Cyber services,Mobile Money,No,2,10,20,Low
7/13/2024,NTC002648,Loyalty,M,Cyber services,Cash,Yes,41,5,205,High
7/13/2024,NTC002649,Loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,1,130,130,High
7/13/2024,NTC002650,Loyalty,F,Stationery & Office Supplies,Cash,Yes,2,10,20,Low
7/13/2024,NTC002651,Non-loyalty,F,Online support services,Mobile Money,No,2,100,200,High
7/13/2024,NTC002652,Loyalty,M,Cyber services,Cash,Yes,1,10,10,Low
7/13/2024,NTC002653,Loyalty,F,Cyber services,Mobile Money,Yes,3,50,150,High
7/14/2024,NTC002654,Non-loyalty,M,Print media,Mobile Money,No,1,60,60,Low
7/14/2024,NTC002655,Loyalty,M,Stationery & Office Supplies,Cash,Yes,2,10,20,Low
7/14/2024,NTC002656,Loyalty,M,Cyber services,Mobile Money,No,1,10,10,Low
7/14/2024,NTC002657,Loyalty,M,Cyber services,Cash,Yes,1,10,10,Low
7/14/2024,NTC002658,Non-loyalty,F,Cyber services,Cash,No,1,5,5,Low
7/14/2024,NTC002659,Loyalty,M,Stationery & Office Supplies,Cash,No,12,3,36,Low
7/14/2024,NTC002660,Loyalty,F,Cyber services,Cash,No,1,50,50,Low
7/14/2024,NTC002661,Loyalty,F,Cyber services,Cash,Yes,2,50,100,High
7/14/2024,NTC002662,Loyalty,F,Online support services,Mobile Money,No,1,200,200,High
7/16/2024,NTC002663,Loyalty,F,Online support services,Cash,Yes,1,20,20,Low
7/16/2024,NTC002664,Loyalty,M,Stationery & Office Supplies,Cash,No,2,10,20,Low
7/16/2024,NTC002665,Non-loyalty,F,Cyber services,Cash,No,43,10,430,High
7/16/2024,NTC002666,Non-loyalty,M,Cyber services,Cash,Yes,5,5,25,Low
7/16/2024,NTC002667,Loyalty,F,Cyber services,Cash,Yes,2,10,20,Low
7/16/2024,NTC002668,Non-loyalty,F,Online support services,Cash,No,1,20,20,Low
7/16/2024,NTC002669,Loyalty,M,Cyber services,Mobile Money,No,2,10,20,Low
7/16/2024,NTC002670,Non-loyalty,M,Cyber services,Mobile Money,Yes,11,5,55,Low
7/16/2024,NTC002671,Non-loyalty,M,Stationery & Office Supplies,Cash,Yes,2,50,100,High
7/16/2024,NTC002672,Non-loyalty,F,Cyber services,Mobile Money,Yes,2,50,100,High
7/18/2024,NTC002673,Loyalty,F,Print media,Cash,Yes,1,60,60,Low
7/18/2024,NTC002674,Loyalty,M,Cyber services,Cash,No,21,5,105,High
7/18/2024,NTC002675,Loyalty,M,Stationery & Office Supplies,Cash,No,3,30,90,High
7/19/2024,NTC002676,Loyalty,M,Stationery & Office Supplies,Cash,Yes,1,10,10,Low
7/19/2024,NTC002677,Loyalty,M,Cyber services,Cash,No,11,20,220,High
7/19/2024,NTC002678,Loyalty,F,Cyber services,Mobile Money,Yes,16,10,160,High
7/19/2024,NTC002679,Non-loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,1,5,5,Low
7/19/2024,NTC002680,Non-loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,3,10,30,Low
7/19/2024,NTC002681,Loyalty,M,Cyber services,Mobile Money,Yes,11,5,55,Low
7/19/2024,NTC002682,Loyalty,M,Stationery & Office Supplies,Cash,Yes,1,10,10,Low
7/19/2024,NTC002683,Non-loyalty,F,Cyber services,Mobile Money,No,1,10,10,Low
7/19/2024,NTC002684,Loyalty,M,Cyber services,Cash,No,7,20,140,High
7/19/2024,NTC002685,Loyalty,F,Cyber services,Mobile Money,Yes,10,20,200,High
7/19/2024,NTC002686,Loyalty,M,Cyber services,Mobile Money,No,1,50,50,Low
7/20/2024,NTC002687,Non-loyalty,M,Cyber services,Mobile Money,No,19,20,380,High
7/20/2024,NTC002688,Loyalty,F,Cyber services,Mobile Money,No,13,10,130,High
7/20/2024,NTC002689,Loyalty,M,Cyber services,Cash,Yes,1,50,50,Low
7/20/2024,NTC002690,Loyalty,F,Cyber services,Mobile Money,No,1,20,20,Low
7/20/2024,NTC002691,Loyalty,F,Online support services,Mobile Money,Yes,1,100,100,High
7/20/0204,NTC002692,Non-loyalty,M,Cyber services,Cash,No,1,30,30,Low
7/21/2024,NTC002693,Non-loyalty,F,Cyber services,Cash,Yes,5,5,25,Low
7/21/2024,NTC002694,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,1,50,50,Low
7/21/2024,NTC002695,Loyalty,F,Stationery & Office Supplies,Cash,Yes,1,10,10,Low
7/21/2024,NTC002696,Non-loyalty,F,Stationery & Office Supplies,Cash,No,2,3,6,Low
7/22/2024,NTC002697,Loyalty,F,Cyber services,Cash,Yes,5,10,50,Low
7/22/2024,NTC002698,Loyalty,F,Stationery & Office Supplies,Mobile Money,No,4,5,20,Low
7/22/2024,NTC002699,Non-loyalty,F,Cyber services,Cash,Yes,11,10,110,High
7/22/2024,NTC002700,Loyalty,F,Cyber services,Mobile Money,No,2,20,40,Low
7/22/2024,NTC002701,Loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,1,50,50,Low
7/22/2024,NTC002702,Loyalty,M,Cyber services,Mobile Money,No,2,20,40,Low
7/22/2024,NTC002703,Non-loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,3,10,30,Low
7/22/2024,NTC002704,Loyalty,M,Cyber services,Cash,No,1,50,50,Low
7/22/2024,NTC002705,Non-loyalty,F,Cyber services,Mobile Money,No,1,20,20,Low
7/22/2024,NTC002706,Non-loyalty,F,Online support services,Cash,Yes,1,50,50,Low
7/22/2024,NTC002707,Loyalty,M,Cyber services,Mobile Money,Yes,1,50,50,Low
7/22/2024,NTC002708,Loyalty,F,Cyber services,Cash,Yes,1,100,100,High
7/23/2024,NTC002709,Loyalty,F,Cyber services,Mobile Money,Yes,3,5,15,Low
7/23/2024,NTC002710,Non-loyalty,F,Cyber services,Cash,No,14,10,140,High
7/23/2024,NTC002711,Loyalty,F,Cyber services,Mobile Money,Yes,2,50,100,High
7/23/2024,NTC002712,Loyalty,M,Cyber services,Mobile Money,Yes,1,30,30,Low
7/23/2024,NTC002713,Loyalty,F,Cyber services,Cash,No,2,50,100,High
7/23/2024,NTC002714,Loyalty,F,Cyber services,Mobile Money,Yes,1,250,250,High
7/23/2024,NTC002715,Non-loyalty,F,Print media,Mobile Money,Yes,1,60,60,Low
7/23/2024,NTC002716,Non-loyalty,M,Cyber services,Mobile Money,Yes,1,10,10,Low
7/23/2024,NTC002717,Loyalty,F,Online support services,Cash,No,1,100,100,High
7/24/2024,NTC002718,Loyalty,M,Cyber services,Mobile Money,No,33,10,330,High
7/24/2024,NTC002719,Non-loyalty,M,Cyber services,Mobile Money,No,1,50,50,Low
7/24/2024,NTC002720,Loyalty,F,Cyber services,Cash,No,1,10,10,Low
7/24/2024,NTC002721,Non-loyalty,F,Cyber services,Cash,Yes,2,80,160,High
7/24/2024,NTC002722,Loyalty,M,Cyber services,Cash,No,1,100,100,High
7/24/2024,NTC002723,Loyalty,F,Cyber services,Cash,Yes,1,10,10,Low
7/24/2024,NTC002724,Loyalty,M,Print media,Cash,Yes,1,60,60,Low
7/24/2024,NTC002725,Loyalty,M,Cyber services,Mobile Money,Yes,1,80,80,Low
7/25/2024,NTC002726,Loyalty,F,Cyber services,Mobile Money,No,17,10,170,High
7/25/2024,NTC002727,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,1,10,10,Low
7/25/2024,NTC002728,Loyalty,M,Online support services,Cash,Yes,1,10,10,Low
7/25/2024,NTC002729,Loyalty,M,Cyber services,Mobile Money,No,6,5,30,Low
7/25/2024,NTC002730,Loyalty,M,Cyber services,Cash,Yes,2,50,100,High
7/26/2024,NTC002731,Non-loyalty,M,Cyber services,Cash,Yes,5,20,100,High
7/26/2024,NTC002732,Loyalty,F,Cyber services,Mobile Money,Yes,15,10,150,High
7/26/2024,NTC002733,Non-loyalty,F,Cyber services,Cash,Yes,4,5,20,Low
7/26/2024,NTC002734,Loyalty,F,Cyber services,Cash,Yes,2,20,40,Low
7/26/2024,NTC002735,Loyalty,F,Cyber services,Mobile Money,No,4,10,40,Low
7/26/2024,NTC002736,Loyalty,F,Stationery & Office Supplies,Cash,Yes,1,10,10,Low
7/26/2024,NTC002737,Loyalty,M,Stationery & Office Supplies,Cash,Yes,1,50,50,Low
7/26/2024,NTC002738,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,1,5,5,Low
7/26/2024,NTC002739,Non-loyalty,F,Cyber services,Cash,No,1,50,50,Low
7/27/2024,NTC002740,Non-loyalty,F,Mobile Accessories,Cash,No,1,250,250,High
7/27/2024,NTC002741,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,4,10,40,Low
7/27/2024,NTC002742,Loyalty,F,Cyber services,Mobile Money,Yes,5,10,50,Low
7/27/2024,NTC002743,Non-loyalty,M,Online support services,Mobile Money,Yes,1,150,150,High
7/29/2024,NTC002744,Non-loyalty,M,Cyber services,Mobile Money,No,8,10,80,Low
7/29/2024,NTC002745,Non-loyalty,M,Print media,Cash,Yes,1,60,60,Low
7/29/2024,NTC002746,Non-loyalty,F,Cyber services,Cash,Yes,2,50,100,High
7/29/2024,NTC002747,Loyalty,M,Cyber services,Mobile Money,No,2,50,100,High
7/29/2024,NTC002748,Loyalty,M,Stationery & Office Supplies,Cash,Yes,3,10,30,Low
7/29/2024,NTC002749,Loyalty,F,Cyber services,Cash,No,1,40,40,Low
7/29/2024,NTC002750,Non-loyalty,F,Online support services,Mobile Money,Yes,1,500,500,High
7/30/2024,NTC002751,Loyalty,F,Print media,Mobile Money,No,1,60,60,Low
7/30/2024,NTC002752,Loyalty,M,Cyber services,Cash,No,15,5,75,Low
7/30/2024,NTC002753,Loyalty,M,Cyber services,Mobile Money,Yes,1,20,20,Low
7/30/2024,NTC002754,Loyalty,F,Stationery & Office Supplies,Mobile Money,No,1,15,15,Low
7/30/2024,NTC002755,Non-loyalty,F,Cyber services,Mobile Money,No,12,10,120,High
7/30/2024,NTC002756,Non-loyalty,M,Cyber services,Cash,Yes,1,50,50,Low
7/30/2024,NTC002757,Non-loyalty,M,Online support services,Mobile Money,Yes,1,30,30,Low
7/30/2024,NTC002758,Non-loyalty,F,Stationery & Office Supplies,Cash,Yes,1,10,10,Low
7/30/2024,NTC002759,Loyalty,F,Cyber services,Cash,No,1,100,100,High
7/30/2024,NTC002760,Loyalty,M,Cyber services,Cash,No,2,30,60,Low
7/30/2024,NTC002761,Loyalty,F,Stationery & Office Supplies,Mobile Money,No,4,3,12,Low
7/31/2024,NTC002762,Non-loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,4,10,40,Low
7/31/2024,NTC002763,Non-loyalty,M,Cyber services,Mobile Money,Yes,2,10,20,Low
7/31/2024,NTC002764,Non-loyalty,M,Cyber services,Mobile Money,No,1,50,50,Low
7/31/2024,NTC002765,Loyalty,M,Cyber services,Mobile Money,Yes,1,50,50,Low
7/31/2024,NTC002766,Non-loyalty,F,Stationery & Office Supplies,Cash,Yes,4,3,12,Low
8/1/2024,NTC002767,Loyalty,F,Cyber services,Cash,Yes,12,5,60,Low
8/1/2024,NTC002768,Non-loyalty,M,Stationery & Office Supplies,Cash,No,4,3,12,Low
8/1/2024,NTC002769,Non-loyalty,M,Cyber services,Mobile Money,Yes,2,10,20,Low
8/1/2024,NTC002770,Loyalty,M,Print media,Cash,No,2,60,120,High
8/1/2024,NTC002771,Non-loyalty,M,Stationery & Office Supplies,Cash,Yes,2,10,20,Low
8/1/2024,NTC002772,Non-loyalty,M,Cyber services,Mobile Money,Yes,2,50,100,High
8/1/2024,NTC002773,Loyalty,F,Cyber services,Mobile Money,No,30,10,300,High
8/2/2024,NTC002774,Loyalty,F,Cyber services,Cash,No,1,10,10,Low
8/2/2024,NTC002775,Loyalty,F,Cyber services,Cash,No,1,50,50,Low
8/2/2024,NTC002776,Non-loyalty,F,Cyber services,Mobile Money,Yes,9,10,90,High
8/2/2024,NTC002777,Loyalty,M,Stationery & Office Supplies,Mobile Money,No,2,10,20,Low
8/2/2024,NTC002778,Non-loyalty,M,Cyber services,Mobile Money,No,3,50,150,High
8/2/2024,NTC002779,Loyalty,M,Cyber services,Mobile Money,Yes,1,50,50,Low
8/2/2024,NTC002780,Loyalty,M,Cyber services,Cash,No,1,20,20,Low
8/2/2024,NTC002781,Non-loyalty,M,Cyber services,Cash,No,50,10,500,High
8/2/2024,NTC002782,Loyalty,F,Cyber services,Mobile Money,Yes,2,30,60,Low
8/3/2024,NTC002783,Loyalty,M,Cyber services,Cash,No,1,20,20,Low
8/3/2024,NTC002784,Non-loyalty,F,Cyber services,Cash,No,2,10,20,Low
8/3/2024,NTC002785,Non-loyalty,F,Cyber services,Mobile Money,Yes,10,5,50,Low
8/3/2024,NTC002786,Loyalty,F,Print media,Cash,Yes,1,60,60,Low
8/3/2024,NTC002787,Loyalty,F,Online support services,Cash,Yes,1,150,150,High
8/3/2024,NTC002788,Loyalty,M,Cyber services,Cash,No,2,50,100,High
8/3/2024,NTC002789,Non-loyalty,F,Cyber services,Mobile Money,Yes,1,100,100,High
8/3/2024,NTC002790,Non-loyalty,F,Stationery & Office Supplies,Mobile Money,No,1,50,50,Low
8/3/2024,NTC002791,Loyalty,F,Stationery & Office Supplies,Cash,No,2,3,6,Low
8/5/2024,NTC002792,Loyalty,M,Stationery & Office Supplies,Mobile Money,No,1,10,10,Low
8/5/2024,NTC002793,Loyalty,M,Cyber services,Mobile Money,Yes,22,10,220,High
8/5/2024,NTC002794,Loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,1,10,10,Low
8/5/2024,NTC002795,Loyalty,F,Cyber services,Cash,Yes,1,5,5,Low
8/5/2024,NTC002796,Loyalty,F,Online support services,Cash,No,1,500,500,High
8/5/2024,NTC002797,Non-loyalty,M,Cyber services,Mobile Money,No,2,50,100,High
8/5/2024,NTC002798,Non-loyalty,F,Cyber services,Cash,No,1,20,20,Low
8/6/2024,NTC002799,Loyalty,M,Cyber services,Cash,Yes,64,5,320,High
8/6/2024,NTC002800,Loyalty,M,Cyber services,Cash,No,76,10,760,High
8/6/2024,NTC002801,Loyalty,F,Stationery & Office Supplies,Cash,No,9,10,90,High
8/6/2024,NTC002802,Loyalty,F,Print media,Cash,Yes,1,60,60,Low
8/6/2024,NTC002803,Loyalty,F,Stationery & Office Supplies,Mobile Money,No,1,80,80,Low
8/6/2024,NTC002804,Non-loyalty,F,Cyber services,Cash,Yes,7,70,490,High
8/6/2024,NTC002805,Non-loyalty,M,Online support services,Cash,Yes,1,20,20,Low
8/6/2024,NTC002806,Loyalty,M,Cyber services,Cash,Yes,2,20,40,Low
8/6/2024,NTC002807,Loyalty,M,Cyber services,Mobile Money,Yes,1,10,10,Low
8/6/2024,NTC002808,Loyalty,M,Cyber services,Mobile Money,No,1,50,50,Low
8/6/2024,NTC002809,Loyalty,M,Cyber services,Mobile Money,Yes,1,50,50,Low
8/6/2024,NTC002810,Loyalty,F,Cyber services,Cash,Yes,2,20,40,Low
8/7/2024,NTC002811,Non-loyalty,M,Cyber services,Mobile Money,Yes,2,5,10,Low
8/7/2024,NTC002812,Non-loyalty,M,Print media,Mobile Money,Yes,1,60,60,Low
8/7/2024,NTC002813,Non-loyalty,M,Cyber services,Mobile Money,Yes,33,10,330,High
8/7/2024,NTC002814,Loyalty,F,Stationery & Office Supplies,Mobile Money,No,1,10,10,Low
8/8/2024,NTC002815,Non-loyalty,F,Print media,Cash,Yes,1,60,60,Low
8/8/2024,NTC002816,Loyalty,F,Cyber services,Mobile Money,Yes,1,50,50,Low
8/8/2024,NTC002817,Loyalty,F,Cyber services,Mobile Money,Yes,1,20,20,Low
8/8/2024,NTC002818,Loyalty,M,Cyber services,Cash,Yes,2,10,20,Low
8/9/2024,NTC002819,Loyalty,M,Cyber services,Cash,Yes,50,10,500,High
8/9/2024,NTC002820,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,3,10,30,Low
8/9/2024,NTC002821,Non-loyalty,F,Stationery & Office Supplies,Cash,Yes,2,30,60,Low
8/9/2024,NTC002822,Non-loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,1,50,50,Low
8/9/2024,NTC002823,Non-loyalty,M,Stationery & Office Supplies,Cash,Yes,1,60,60,Low
8/9/2024,NTC002824,Loyalty,F,Online support services,Cash,No,1,250,250,High
8/10/2024,NTC002825,Loyalty,F,Cyber services,Mobile Money,Yes,2,5,10,Low
8/10/2024,NTC002826,Non-loyalty,F,Cyber services,Cash,No,16,10,160,High
8/10/2024,NTC002827,Loyalty,F,Stationery & Office Supplies,Mobile Money,No,1,10,10,Low
8/10/2024,NTC002828,Non-loyalty,M,Mobile Accessories,Cash,Yes,1,200,200,High
8/10/2024,NTC002829,Loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,2,50,100,High
8/10/2024,NTC002830,Loyalty,M,Cyber services,Cash,No,1,20,20,Low
8/10/2024,NTC002831,Loyalty,F,Online support services,Cash,No,1,20,20,Low
8/10/2024,NTC002832,Loyalty,F,Online support services,Cash,Yes,1,100,100,High
8/11/2024,NTC002833,Loyalty,M,Stationery & Office Supplies,Cash,No,4,30,120,High
8/12/2024,NTC002834,Loyalty,M,Cyber services,Cash,No,57,10,570,High
8/12/2024,NTC002835,Non-loyalty,M,Cyber services,Mobile Money,Yes,14,5,70,Low
8/12/2024,NTC002836,Loyalty,M,Stationery & Office Supplies,Cash,Yes,1,5,5,Low
8/12/2024,NTC002837,Loyalty,F,Cyber services,Mobile Money,No,1,10,10,Low
8/12/2024,NTC002838,Loyalty,M,Cyber services,Mobile Money,Yes,1,50,50,Low
8/12/2024,NTC002839,Loyalty,M,Cyber services,Mobile Money,No,4,20,80,Low
8/12/2024,NTC002840,Loyalty,M,Stationery & Office Supplies,Cash,Yes,1,50,50,Low
8/12/2024,NTC002841,Loyalty,M,Cyber services,Mobile Money,Yes,2,50,100,High
8/12/2024,NTC002842,Loyalty,M,Cyber services,Cash,No,3,5,15,Low
8/12/2024,NTC002843,Loyalty,M,Stationery & Office Supplies,Mobile Money,No,6,3,18,Low
8/12/2024,NTC002844,Loyalty,M,Stationery & Office Supplies,Mobile Money,No,2,10,20,Low
8/12/2024,NTC002845,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,1,5,5,Low
8/12/2024,NTC002846,Loyalty,F,Cyber services,Mobile Money,No,2,20,40,Low
8/13/2024,NTC002847,Loyalty,F,Cyber services,Mobile Money,Yes,1,10,10,Low
8/13/2024,NTC002848,Loyalty,F,Cyber services,Cash,No,1,5,5,Low
8/13/2024,NTC002849,Loyalty,M,Cyber services,Mobile Money,Yes,217,10,2170,High
8/13/2024,NTC002850,Non-loyalty,F,Print media,Mobile Money,Yes,1,60,60,Low
8/13/2024,NTC002851,Loyalty,F,Cyber services,Cash,No,3,20,60,Low
8/14/2024,NTC002852,Non-loyalty,M,Cyber services,Cash,No,2,50,100,High
8/14/2024,NTC002853,Loyalty,M,Print media,Cash,No,2,60,120,High
8/14/2024,NTC002854,Loyalty,F,Cyber services,Mobile Money,No,38,10,380,High
8/14/2024,NTC002855,Loyalty,F,Stationery & Office Supplies,Mobile Money,Yes,1,150,150,High
8/14/2024,NTC002856,Non-loyalty,M,Cyber services,Mobile Money,No,1,10,10,Low
8/14/2024,NTC002857,Non-loyalty,F,Stationery & Office Supplies,Mobile Money,No,1,10,10,Low
8/14/2024,NTC002858,Loyalty,M,Cyber services,Mobile Money,Yes,1,20,20,Low
8/14/2024,NTC002859,Non-loyalty,M,Cyber services,Mobile Money,Yes,7,20,140,High
8/14/2024,NTC002860,Non-loyalty,M,Cyber services,Cash,No,3,5,15,Low
8/14/2024,NTC002861,Loyalty,M,Cyber services,Cash,Yes,1,50,50,Low
8/14/2024,NTC002862,Loyalty,F,Cyber services,Mobile Money,No,1,30,30,Low
8/15/2024,NTC002863,Loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,1,200,200,High
8/15/2024,NTC002864,Loyalty,M,Cyber services,Mobile Money,Yes,13,10,130,High
8/15/2024,NTC002865,Non-loyalty,F,Cyber services,Mobile Money,No,1,10,10,Low
8/15/2024,NTC002866,Loyalty,M,Stationery & Office Supplies,Mobile Money,Yes,1,10,10,Low
8/15/2024,NTC002867,Loyalty,F,Stationery & Office Supplies,Cash,Yes,2,10,20,Low
8/15/2024,NTC002868,Loyalty,F,Cyber services,Cash,No,11,5,55,Low
8/15/2024,NTC002869,Loyalty,F,Cyber services,Mobile Money,Yes,1,10,10,Low
8/15/2024,NTC002870,Loyalty,M,Cyber services,Cash,No,1,10,10,Low
8/15/2024,NTC002871,Non-loyalty,F,Cyber services,Mobile Money,Yes,1,50,50,Low
8/16/2024,NTC002872,Loyalty,F,Cyber services,Mobile Money,Yes,34,10,340,High
8/16/2024,NTC002873,Loyalty,M,Print media,Mobile Money,Yes,1,60,60,Low
8/16/2024,NTC002874,Loyalty,F,Stationery & Office Supplies,Cash,No,1,10,10,Low
8/16/2024,NTC002875,Loyalty,F,Cyber services,Cash,Yes,1,100,100,High
8/16/2024,NTC002876,Loyalty,F,Stationery & Office Supplies,Mobile Money,No,1,50,50,Low
8/16/2024,NTC002877,Loyalty,F,Stationery & Office Supplies,Cash,No,1,50,50,Low
8/16/2024,NTC002878,Loyalty,F,Online support services,Cash,No,1,50,50,Low
8/16/2024,NTC002879,Non-loyalty,M,Online support services,Mobile Money,No,1,50,50,Low
8/17/2024,NTC002880,Non-loyalty,F,Cyber services,Cash,Yes,8,5,40,Low
8/17/2024,NTC002881,Loyalty,F,Cyber services,Cash,Yes,1,10,10,Low
8/17/2024,NTC002882,Loyalty,M,Print media,Mobile Money,Yes,1,60,60,Low
8/19/2024,NTC002883,Loyalty,M,Cyber services,Mobile Money,No,38,10,380,High
8/19/2024,NTC002884,Loyalty,M,Cyber services,Cash,Yes,7,5,35,Low
8/19/2024,NTC002885,Loyalty,F,Online support services,Mobile Money,No,1,10,10,Low
